width	300	height	900
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	3	0.203125
1	0	1	0.601563
0	0	0	0.25
0	0	0	0.25
2	2	7	0.53125
2	2	2	1.30078
1	0	0	0.199219
1	0	0	0.199219
2	2	7	5.03125
2	2	7	1.78125
1	0	5	1.55469
1	0	0	0.113281
1	0	3	0.234375
1	0	1	0.226563
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	0.253906
2	2	0	1.00391
17	4	5	23.6953
0	6	6	9.62891
0	6	6	27.4805
0	6	6	47.7461
0	6	3	33.668
0	6	6	56.543
0	6	3	34.3281
0	6	3	26.668
0	6	3	16.625
0	6	3	3.63281
2	2	5	27.3203
2	2	5	10.6484
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0.6875
1	0	6	3.23047
1	0	3	0.0664063
17	10	5	25.2969
0	6	6	52.2461
4	1	0	17.6055
11	0	5	272.617
10	0	5	228.344
9	0	5	313.453
6	17	7	88.8359
17	6	4	634.492
14	9	5	676.789
0	7	3	575.977
6	4	2	225.992
6	4	7	696.945
17	6	1	252.625
17	6	4	622.516
6	4	7	370.82
9	0	0	30.4531
11	0	0	38.9102
14	9	0	14.5195
0	6	3	52.8984
15	9	4	53.4219
17	4	0	1.14453
1	0	5	2.89063
2	2	6	1.48828
1	0	2	1.24609
1	0	0	0.363281
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.8125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	10	5	33.9141
0	6	6	84.582
11	0	5	180.094
6	4	2	95.668
8	9	3	118.148
15	14	0	185.523
17	6	3	628.645
13	17	0	175
17	6	3	591.359
13	17	0	163.25
17	13	6	1052.39
0	7	1	236.086
17	12	3	427.195
13	17	3	463.316
13	8	6	975.379
12	10	6	702.461
6	4	5	493.297
17	12	3	678.043
15	14	5	1085.88
17	13	3	788.543
5	13	0	149.008
11	12	6	459.52
0	9	6	435.586
10	7	0	8.92969
4	1	5	151.914
0	6	3	18.9258
2	2	3	4.76953
1	0	3	0.0117188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	7	0.945313
1	14	3	7.83203
14	9	5	157.828
17	12	1	226.82
12	17	7	110.266
17	10	0	6.53906
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	6	0.417969
2	2	0	0.941406
0	6	6	20.5273
4	1	0	21.793
7	10	5	133.961
11	12	3	197.203
13	17	0	125
9	6	0	107.125
17	5	1	306.93
17	5	4	825.66
14	9	0	111.668
14	9	0	82.2305
0	6	3	329.504
0	6	6	494.051
0	6	6	472.855
0	6	3	357.711
15	10	5	567.711
0	7	6	1043.16
0	7	3	521.297
15	13	3	372.523
10	7	5	258.016
0	7	6	759.309
12	10	5	336.383
14	9	7	662.359
6	4	5	321.125
8	3	6	485.609
14	9	0	67.168
6	4	2	177.277
6	4	7	429.828
17	6	1	132.766
5	17	2	64.4336
0	6	3	55.125
15	9	4	76.1172
1	0	3	2.00781
2	2	1	0.132813
1	0	1	0.382813
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	0.0585938
6	4	4	120.305
15	14	2	337.016
14	8	0	111.746
0	6	0	116.879
17	5	0	10.3164
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	6	6	29.457
14	9	5	42.25
12	17	2	165.441
12	8	5	747.844
17	5	1	330.695
6	4	2	327.758
0	7	3	801.664
17	12	6	1526.79
17	13	6	1478.3
6	4	0	83.0859
6	4	5	540.063
17	5	3	625.598
17	5	1	321.539
15	2	0	134.227
9	2	0	35.0391
8	3	3	89.3789
0	7	4	594.285
17	13	6	821.613
15	14	6	836.586
0	6	1	294.789
15	9	3	549.145
14	9	0	73.4805
9	2	2	144.789
9	2	7	173.828
15	13	6	427.609
0	6	6	640.184
0	7	6	909.082
14	2	5	543.359
0	11	1	280.328
0	6	3	744.223
0	6	6	1268.21
11	12	6	198.676
14	9	0	25.8555
0	6	3	69.1992
17	4	0	2.51953
1	0	3	2.39844
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	2	0.0820313
5	17	4	55.4883
17	5	1	262.023
17	10	4	807.266
17	5	0	110.379
17	5	7	30.9609
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	1.60938
1	0	0	0.324219
15	9	1	29.0156
15	9	1	12.0781
12	3	3	118.852
14	9	0	111.73
17	12	2	579.223
14	8	6	1234.92
15	14	6	1495.72
13	17	0	182.188
17	5	4	603.77
0	6	3	453.488
1	14	6	748.063
17	13	6	710.316
0	7	1	190.227
13	17	0	100.438
17	5	6	990.605
17	5	3	637.188
17	6	0	77.6094
7	10	1	17.6328
9	6	6	765.773
0	7	6	892.988
17	5	4	667.84
15	9	1	277.141
0	6	6	1266.86
0	6	6	1286.96
15	14	5	1280.37
17	13	0	211.941
13	17	6	1245.61
17	5	6	852.59
17	5	1	154.352
14	9	5	460.023
11	12	3	344.051
15	9	0	172.672
14	9	2	328.402
13	17	6	959.188
17	5	0	91.2539
16	14	1	203.344
14	9	0	1.85547
15	9	0	5.39063
17	4	0	1.14453
1	0	3	0.101563
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	0.507813
15	13	0	12.0859
5	1	7	270.219
17	13	6	1118.93
12	17	0	23.668
17	4	7	3.83594
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	0.378906
0	6	6	72.0508
0	6	6	291.168
13	1	5	386.57
14	9	7	665.336
17	5	1	250.117
0	6	4	852.066
17	13	2	585.219
17	12	7	1735.36
16	14	4	981.086
14	6	5	1165.55
17	13	0	211.441
17	6	0	139.484
17	10	0	82.8984
15	14	6	549.156
14	8	6	504.879
0	6	1	208.617
14	6	3	346.66
17	13	6	756.871
0	7	6	828.832
15	13	3	503.309
17	5	1	325.336
0	7	6	1354.38
17	12	4	1038.99
17	12	6	1555.91
11	12	1	202.805
6	4	0	83.5859
11	4	0	149.09
15	13	6	893.133
1	14	1	104.313
17	6	3	351.414
17	6	6	628.977
9	6	5	576.984
17	6	3	247.535
13	17	4	420.141
17	6	4	362.078
9	2	7	372.133
15	14	3	273.543
17	5	6	542.215
11	12	6	61.5742
17	5	4	91.7539
15	9	4	61.2188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	1.10156
0	6	4	4.52734
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	14	1	0.0546875
15	9	1	30.8906
17	5	1	34.1797
16	14	4	293.148
1	14	0	73.7656
15	14	0	142.773
17	6	2	354.172
15	9	0	184.047
14	9	7	799.688
13	8	2	397.805
16	14	6	1295.19
14	9	7	828.883
13	17	0	145.438
17	11	4	806.629
0	7	0	165.996
5	17	6	497.043
0	7	4	261.387
0	7	4	189.426
0	7	1	120.164
1	14	7	670.281
17	6	1	212.563
14	9	5	763.828
0	7	4	932.035
0	7	1	369.711
0	7	4	959.355
0	7	1	366.992
17	12	5	1252.06
17	6	7	848.609
14	9	6	167.887
11	3	1	28.4922
14	15	3	224.613
17	12	1	161.445
0	6	4	391.816
12	3	4	139.367
13	17	6	895.164
17	6	7	251.5
17	6	5	647.656
17	12	3	765.059
17	12	6	1413.86
12	17	7	731.773
15	13	6	353.352
17	13	1	153.039
15	14	6	455.883
13	8	4	28.2148
15	9	0	4.76563
17	4	0	0.894531
1	0	3	1.52344
1	0	0	0.0117188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	2	0.136719
1	0	4	0.347656
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	6	75.4805
14	9	5	181.828
15	9	0	75.1094
17	10	7	416.484
0	7	6	672.215
14	7	3	409.395
14	9	6	762.809
0	7	2	447.684
17	13	2	359.887
15	9	6	853.328
17	5	3	548.301
2	2	1	253.57
0	7	7	1000.05
14	9	2	292.652
6	4	0	104.773
4	1	4	406.223
17	12	4	337.418
15	14	0	49.8984
16	12	5	452.898
17	11	5	719.273
0	7	1	341.57
14	9	7	957.305
6	4	0	62.8359
0	7	1	255.039
17	5	3	499.863
17	5	5	770.852
16	9	5	1209.77
13	13	1	196.82
0	6	3	245.5
17	12	6	300.816
15	13	0	38.1016
13	8	0	37.6914
2	1	4	205.484
17	6	5	198.055
15	7	7	1021.09
14	9	0	67.293
16	13	1	141.734
6	4	3	233.918
15	14	6	1248.2
15	14	3	651.707
11	12	2	168.145
15	13	6	420.234
0	7	1	123.383
0	6	3	290.902
16	14	1	118.016
15	13	6	34.2969
17	4	0	1.39453
1	0	3	1.04297
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0.117188
0	0	0	0.0625
1	0	5	1.15625
0	6	6	92.2227
14	9	5	417.813
14	9	7	743.867
13	17	0	51.75
14	9	1	47.9141
0	6	6	884.973
0	7	3	504.27
0	6	0	131.379
0	7	5	807.914
17	10	5	634.609
17	13	7	951.031
16	15	0	130.297
17	5	4	631.652
0	12	2	310.371
17	4	7	828.141
17	13	1	192.008
2	2	6	584.402
16	14	0	79.1563
9	2	4	177.031
16	3	1	362.922
12	13	7	888.648
15	14	4	963.016
17	6	7	757.555
15	15	6	631.266
0	6	4	412.098
17	10	7	550.711
17	5	6	485.121
14	9	2	297.375
6	4	0	74.2734
17	5	3	105.609
7	10	6	144.434
11	12	3	280.254
17	5	0	132.691
17	12	2	584.551
17	5	0	145.629
10	11	5	205.719
17	6	7	704.313
0	6	0	149.441
15	14	4	986.711
17	6	7	973.094
13	17	3	461.695
13	17	5	699.305
14	15	3	376.402
17	5	0	49.3164
17	5	6	307.145
16	15	0	76.5469
0	7	6	646.137
16	12	0	15.75
16	9	0	8.66406
1	0	0	0.175781
0	0	3	1.67969
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0.113281
0	0	0	0.9375
4	1	6	89.1992
3	14	1	35.9688
14	9	7	375.57
17	5	6	298.113
16	3	5	319.281
0	7	0	87.7461
15	14	7	876.938
15	14	6	721.664
13	8	5	433.555
0	7	3	459.949
11	13	7	203.703
17	12	1	261.055
14	9	1	232.32
11	10	1	165.781
4	1	3	428.625
14	6	5	513.281
17	13	6	701.684
2	2	0	98.5039
14	6	1	152.586
14	15	2	277.477
13	17	5	957.977
13	8	6	1064.24
14	9	7	800.344
15	15	0	121.891
16	3	3	354.277
15	16	6	562.066
0	7	4	201.457
13	8	1	78.2109
2	15	1	148.336
17	5	7	332.625
15	14	7	180.117
17	4	6	210.238
14	9	6	459.465
11	12	0	47.3477
17	5	6	1210.74
17	5	7	967.172
16	11	0	129.813
12	8	5	450.891
17	13	2	560.043
16	9	3	784.926
16	14	7	1485.77
16	12	4	401.375
15	13	0	70.2266
17	12	1	176.07
17	5	0	35.3164
0	6	0	27.6914
17	5	6	332.176
14	15	3	192.992
17	12	7	463.469
15	9	0	5.60938
16	9	0	7.66406
1	0	0	0.363281
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0.886719
4	1	0	7.85547
3	14	5	243.414
4	1	2	208.648
0	6	2	112.34
1	14	3	141.316
17	5	5	454.984
15	9	0	101.484
0	6	0	121.566
14	9	3	212.773
17	12	6	696.488
15	13	5	389.656
0	7	7	881.727
14	8	5	702.703
17	5	6	965.738
17	5	6	1036.11
0	12	5	621.461
2	2	6	702.301
14	6	1	150.133
17	13	3	441.199
17	13	6	760.98
15	9	1	191.094
1	14	3	504.398
0	6	3	538.121
0	7	2	327.215
17	13	3	405.18
17	12	1	198.586
14	9	3	17.0586
17	10	1	49.2344
0	7	0	84.7461
14	9	3	68.4336
13	8	1	27.1016
16	12	0	34.4375
0	0	1	59.1875
14	9	6	22.4883
13	8	2	138.875
0	6	1	185.086
17	5	7	395.219
1	14	1	118.188
0	6	1	165.883
14	9	6	895.457
17	13	0	192.691
14	6	6	1178.37
17	6	0	118.172
15	13	6	269.141
0	12	1	101.039
15	2	3	165.469
0	6	3	174.176
15	15	5	236.977
17	12	4	199.426
17	13	5	309.602
17	13	5	251.188
17	5	0	21.1914
17	4	4	12.418
1	0	3	1.33203
1	0	3	0.0742188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	6	0	8.31641
13	13	2	248.27
17	6	0	108.797
1	14	6	359.875
16	14	0	31.5313
11	12	7	199.984
6	4	4	130.281
17	10	4	570.633
15	9	6	607.531
15	15	2	333.191
0	12	5	474.375
14	8	1	149.289
17	13	5	864.5
14	8	0	129.496
16	14	1	279
0	10	5	812.43
17	10	3	418.867
17	13	0	103.254
17	10	5	508.891
17	4	0	102.145
17	14	6	711.496
0	6	7	890.641
15	9	6	892.07
17	10	7	1135.53
15	15	1	232.453
17	13	0	101.566
17	11	1	160.477
15	13	3	198.039
5	1	0	17.5117
2	3	4	259.691
16	3	7	230.875
0	0	1	61.7188
1	14	1	62.7656
1	0	1	52.3984
1	0	6	215.051
17	13	6	263.754
0	6	1	74.1172
15	14	3	125.309
17	4	6	255.105
0	6	1	86.1016
14	9	6	121.191
16	14	3	639.613
12	9	5	645.125
14	9	4	477.168
16	14	7	724.531
17	10	0	27.5234
17	13	6	219.707
17	5	6	152.395
17	10	5	205.469
17	10	7	190.266
17	10	3	106.219
1	14	3	181.438
17	10	0	39.7734
0	6	5	118.555
17	4	0	2.20703
1	0	0	0.0117188
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	1	0.710938
0	6	6	33.9336
13	13	4	238.137
14	9	7	888.172
16	12	3	249.305
15	15	6	306.336
1	14	7	322.82
0	7	2	243.961
0	7	0	99.3086
0	7	2	317.121
0	7	0	107.996
0	6	7	985.188
13	17	6	711.172
13	8	5	497.219
1	0	5	921.383
15	13	3	567.07
14	9	0	112.855
0	6	3	517.648
17	13	0	102.879
15	14	1	179.938
16	9	0	95.7109
14	6	0	75.8711
17	10	0	86.8984
17	10	5	580.25
0	7	0	118.746
17	13	0	144.879
16	15	1	247.766
1	14	0	122.328
15	13	7	986.133
15	3	3	624.402
1	13	1	101.414
17	10	7	157.391
2	2	7	210.375
1	0	6	211.215
14	6	6	72.9102
1	0	0	27.8633
14	6	4	56.6133
1	0	5	186.734
1	0	0	32.0508
14	6	6	59.3711
17	4	7	223.148
15	14	6	113.523
1	0	0	27.0508
17	5	6	223.074
5	17	0	44.3008
12	17	0	56.1055
15	13	0	41.1641
15	10	0	46.2695
17	13	0	21.1914
17	13	3	75.2383
13	6	6	7.33594
0	6	5	139.305
17	13	2	65.3242
0	7	7	352.008
15	15	1	151.328
1	14	6	283
15	9	0	2.23438
16	15	7	9.39063
1	0	2	0.519531
0	0	1	0.703125
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
17	10	1	7.17188
14	9	1	70.8516
0	6	5	827.445
17	6	0	78.0469
0	7	6	344.629
15	9	0	34.9219
17	6	1	103.594
0	6	7	841.914
11	13	7	563.281
13	17	7	888.008
17	5	2	312.66
0	7	5	821.18
17	13	5	778.625
1	0	0	148.113
1	14	3	640.949
0	7	6	1223.28
15	14	0	170.836
0	6	4	739.637
17	13	7	871.055
15	9	5	577.656
0	7	2	301.371
17	12	5	578.656
17	4	6	712.066
17	13	5	726.148
17	13	6	920.379
15	14	6	907.164
14	9	7	355.43
13	8	6	136.598
17	5	6	472.473
4	1	2	138.418
15	14	3	99.1953
15	14	7	151.57
17	4	0	27.6445
1	0	4	148.418
0	0	0	30.125
2	2	0	26.6289
17	4	3	124.945
14	8	6	98.5977
0	0	3	116.488
0	0	3	105.797
1	0	0	25.4258
1	0	6	183.949
1	0	1	47.7422
1	0	0	31.2383
17	13	3	110.262
17	13	6	171.363
15	9	2	32.4883
16	4	2	150.734
17	5	0	22.6914
0	6	7	190.266
15	15	3	121.359
17	4	3	75.8867
16	15	5	101.977
17	10	2	79.3477
17	5	6	292.52
0	7	5	293.758
15	15	1	45.9688
16	14	1	12.5156
2	2	3	5.66797
1	0	0	0.113281
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	0.867188
17	4	1	1.97656
14	9	1	23.4922
15	9	6	621.422
0	6	5	567.367
17	13	7	738.703
17	5	1	186.852
12	9	1	70.1172
6	2	1	46.9453
9	6	3	389.383
15	9	4	910.633
14	9	3	357.117
0	6	0	113.504
13	17	7	1041.69
0	6	6	1006.79
15	14	7	1146.98
1	14	4	880.18
0	6	4	785.551
17	13	3	579.953
17	13	6	910.84
14	8	7	703.586
0	6	4	536.176
1	0	7	852.117
17	4	6	719.066
14	6	3	347.914
17	13	5	701.188
15	14	5	684.156
14	9	3	125.016
2	2	0	34.5039
15	3	1	67.375
15	13	5	180.047
17	13	0	28.9414
2	2	1	54.1953
14	6	0	11.8711
2	2	5	172.523
1	0	6	185.527
1	0	3	113.902
14	8	4	40.9805
16	9	6	104.164
17	4	6	196.035
2	2	1	52.8984
17	4	7	193.102
14	6	3	23.1172
2	2	4	111.973
2	2	7	176.203
2	2	0	23.3789
1	0	1	46.3359
17	4	0	26.5195
17	14	6	175.848
1	14	3	190.172
15	13	6	192.609
14	8	7	19.7031
0	6	1	47.0078
0	6	5	105.828
17	4	2	35.7109
17	10	6	99.1953
17	13	6	213.23
15	15	7	161.398
16	15	6	102.336
0	6	6	192.082
15	9	0	10.1406
2	2	5	0.226563
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0.0625
17	5	5	33.2266
0	7	0	76.4961
17	10	6	398.461
0	6	3	333.027
0	7	6	682.613
5	3	7	29.0938
14	9	1	165.836
13	13	0	112.027
15	13	0	84.6016
14	9	2	211.586
15	14	0	105.773
0	7	7	790.25
15	14	6	985.086
0	6	6	973.16
16	9	5	894.797
15	14	3	588.965
17	10	7	1081.56
14	8	1	246.383
16	14	6	822.906
17	12	3	446.355
0	6	6	810.668
0	7	5	570.594
14	9	7	136.672
14	9	2	38.9766
17	6	6	282.148
15	14	5	648.438
14	9	4	74.3789
0	6	6	342.066
17	13	0	52.1914
15	13	6	190.992
8	13	1	36.9297
1	0	2	84.75
2	2	0	28.1289
15	14	6	142.75
14	8	1	18.3672
0	7	6	238.73
1	4	5	248.414
14	6	1	16.8672
2	2	0	25.4414
2	2	5	158.883
1	0	2	74.3398
1	0	6	170.363
14	6	4	31.2695
1	0	2	74.6406
2	2	6	182.934
1	0	1	59.5859
17	12	1	53.7109
17	13	6	170.145
10	7	1	3.32813
2	15	5	182.227
2	2	1	35.9453
14	8	3	5.27344
15	15	3	56.7344
0	7	3	54.6406
2	2	5	79.5859
14	6	6	63.9961
17	10	7	55.1172
2	2	2	30.1094
14	9	6	122.566
17	5	0	19.7539
16	9	0	8.85156
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
15	9	5	79.0469
11	12	7	311.859
15	14	1	117.672
16	12	5	365.336
12	8	1	216.547
12	17	0	64.2305
16	13	2	289.863
15	3	1	201.859
16	12	7	366.32
10	7	6	114.328
6	4	3	103.426
17	5	7	591.258
17	6	5	450.992
17	13	5	832.07
16	14	0	143.969
0	7	0	110.684
15	14	4	734.898
14	8	0	126.996
14	9	7	237.797
17	10	3	138.266
17	10	6	274.711
0	6	4	223.738
0	6	4	168.91
14	8	6	135.379
17	13	6	245.16
17	10	0	32.5859
13	8	5	438.117
17	6	0	60.8594
11	12	7	523.297
8	13	1	82.7891
14	8	6	83.5117
1	0	0	31.6133
1	0	0	28.8008
17	14	7	220.758
2	2	0	30.6914
16	9	3	67.3984
2	2	1	54.3203
0	6	1	55.7578
17	4	3	125.887
14	8	2	34.1797
15	14	4	117.406
16	9	4	73.8438
0	0	3	105.098
14	6	6	32.6055
1	0	5	132.57
2	2	7	185.297
1	0	3	107.113
17	14	6	180.816
17	4	6	185.777
1	14	1	50.875
2	2	5	101.188
17	14	0	14.6133
1	0	1	27.6797
2	2	6	114.848
17	12	2	47.3711
2	2	4	65.9883
0	0	0	10.5625
14	6	1	17.6484
1	0	2	31.3281
17	10	6	41.5078
11	13	7	295.047
17	13	7	112.625
2	2	3	3.91406
1	0	2	0.601563
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
14	9	1	22.4141
13	17	6	351.625
0	6	0	80.5039
13	17	5	278.672
11	12	0	31.2227
15	10	0	96.832
15	2	6	647.766
15	13	6	563.516
16	9	7	211.867
17	9	5	748.43
15	2	0	54.1016
17	6	0	51.7969
11	12	0	7.91016
0	6	0	147.691
14	9	3	346.133
17	5	6	791.16
17	12	3	623.293
6	4	1	26.8281
2	2	7	258.961
2	2	7	264.789
16	9	5	150.281
1	0	6	250.355
15	13	3	131.961
9	0	5	233.125
12	8	5	328.398
15	10	7	224.008
17	6	6	680.234
11	12	3	224.422
10	7	7	475.422
1	14	5	373.57
14	6	0	13.5586
2	2	3	118.543
0	6	0	31.1914
13	8	4	166.066
2	1	1	64.4688
1	0	5	152.953
